index,unit1_rgb,unit1_beam_32,unit1_beam_64
1054,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_2028_03_24_18.jpg,14,27
1055,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_2038_03_24_19.jpg,22,43
1056,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_6295_03_33_23.jpg,2,3
1057,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_3610_03_27_40.jpg,27,54
1058,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_639_03_21_19.jpg,17,34
1059,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_8638_03_38_25.jpg,30,59
1060,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_5918_03_32_35.jpg,12,23
1061,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_8631_03_38_24.jpg,27,53
1062,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_3631_03_27_42.jpg,20,39
1063,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_6529_03_33_53.jpg,22,43
1064,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_6493_03_33_49.jpg,11,22
1065,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_6560_03_33_57.jpg,30,62
1066,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_5367_03_31_24.jpg,17,34
1067,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_1038_03_22_11.jpg,13,26
1068,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_9310_03_39_53.jpg,5,8
1069,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_9472_03_40_14.jpg,4,7
1070,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_2510_03_25_19.jpg,2,4
1071,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_2570_03_25_27.jpg,15,29
1072,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_3638_03_27_43.jpg,17,34
1073,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_2525_03_25_21.jpg,6,11
1074,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_9313_03_39_53.jpg,3,6
1075,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_8599_03_38_20.jpg,12,22
1076,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_2830_03_26_00.jpg,23,45
1077,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_8106_03_37_16.jpg,11,21
1078,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_9261_03_39_46.jpg,30,59
1079,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_8602_03_38_20.jpg,14,26
1080,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_7863_03_36_45.jpg,28,55
1081,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_5942_03_32_38.jpg,24,47
1082,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_622_03_21_17.jpg,12,24
1083,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_9858_03_41_04.jpg,28,55
1084,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_668_03_21_23.jpg,26,52
1085,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_9884_03_41_07.jpg,20,39
1086,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_8072_03_37_11.jpg,24,47
1087,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_2589_03_25_29.jpg,20,38
1088,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_2868_03_26_05.jpg,10,20
1089,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_4375_03_29_17.jpg,29,57
1090,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_1001_03_22_06.jpg,26,52
1091,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_6275_03_33_21.jpg,9,17
1092,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_617_03_21_17.jpg,12,22
1093,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_6296_03_33_24.jpg,2,2
1094,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_5365_03_31_24.jpg,17,32
1095,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_8092_03_37_14.jpg,17,34
1096,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_5392_03_31_28.jpg,28,55
1097,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_2536_03_25_22.jpg,9,16
1098,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_5352_03_31_22.jpg,9,17
1099,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_5334_03_31_20.jpg,2,3
1100,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_646_03_21_20.jpg,20,39
1101,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_9510_03_40_19.jpg,17,34
1102,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_2573_03_25_27.jpg,16,31
1103,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_6250_03_33_18.jpg,20,39
1104,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_6257_03_33_19.jpg,17,33
1105,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_1322_03_22_47.jpg,30,60
1106,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_2826_03_25_59.jpg,24,47
1107,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_6535_03_33_54.jpg,25,48
1108,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_592_03_21_13.jpg,6,10
1109,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_2559_03_25_25.jpg,12,26
1110,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_7812_03_36_38.jpg,3,6
1111,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_9283_03_39_49.jpg,20,39
1112,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_5376_03_31_26.jpg,22,42
1113,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_596_03_21_14.jpg,7,14
1114,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_9896_03_41_09.jpg,14,28
1115,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_7852_03_36_43.jpg,23,46
1116,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_663_03_21_22.jpg,25,48
1117,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_2832_03_26_00.jpg,22,43
1118,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_9527_03_40_21.jpg,24,47
1119,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_4343_03_29_13.jpg,16,30
1120,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_5895_03_32_32.jpg,4,6
1121,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_2619_03_25_33.jpg,28,55
1122,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_6832_03_34_32.jpg,17,33
1123,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_8612_03_38_22.jpg,19,37
1124,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_2578_03_25_28.jpg,17,33
1125,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_2850_03_26_02.jpg,15,29
1126,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_1262_03_22_40.jpg,4,6
1127,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_664_03_21_23.jpg,25,49
1128,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_6516_03_33_52.jpg,19,37
1129,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_4069_03_28_38.jpg,30,60
1130,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_9497_03_40_17.jpg,12,23
1131,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_5362_03_31_24.jpg,15,29
1132,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_4089_03_28_41.jpg,24,47
1133,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_2823_03_25_59.jpg,25,49
1134,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_1310_03_22_46.jpg,26,52
1135,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_9284_03_39_49.jpg,18,34
1136,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_9911_03_41_11.jpg,7,14
1137,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_6855_03_34_35.jpg,4,7
1138,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_2551_03_25_24.jpg,11,22
1139,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_4382_03_29_18.jpg,31,60
1140,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_2011_03_24_15.jpg,4,6
1141,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_9512_03_40_19.jpg,18,34
1142,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_6277_03_33_21.jpg,7,14
1143,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_3623_03_27_41.jpg,24,46
1144,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_643_03_21_20.jpg,19,37
1145,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_2552_03_25_24.jpg,11,22
1146,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_589_03_21_13.jpg,6,11
1147,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_6831_03_34_32.jpg,17,32
1148,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_3676_03_27_48.jpg,2,2
1149,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_5346_03_31_22.jpg,7,13
1150,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_2620_03_25_33.jpg,28,55
1151,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_2520_03_25_20.jpg,4,7
1152,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_8053_03_37_09.jpg,29,57
1153,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_687_03_21_26.jpg,31,61
1154,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_6561_03_33_57.jpg,30,60
1155,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_2615_03_25_32.jpg,28,55
1156,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_1042_03_22_11.jpg,11,20
1157,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_586_03_21_13.jpg,6,11
1158,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_6465_03_33_45.jpg,2,2
1159,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_8054_03_37_09.jpg,28,55
1160,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_4332_03_29_12.jpg,11,20
1161,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_1005_03_22_07.jpg,25,48
1162,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_2039_03_24_19.jpg,22,43
1163,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_628_03_21_18.jpg,14,27
1164,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_9466_03_40_13.jpg,3,4
1165,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_2026_03_24_17.jpg,13,26
1166,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_1286_03_22_43.jpg,14,27
1167,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_5342_03_31_21.jpg,6,11
1168,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_6511_03_33_51.jpg,17,34
1169,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_5371_03_31_25.jpg,19,37
1170,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_2863_03_26_04.jpg,12,23
1171,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_8110_03_37_16.jpg,9,17
1172,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_5921_03_32_35.jpg,14,27
1173,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_6544_03_33_55.jpg,26,51
1174,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_2058_03_24_21.jpg,31,62
1175,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_4083_03_28_40.jpg,26,51
1176,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_578_03_21_12.jpg,3,6
1177,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_6551_03_33_56.jpg,28,55
1178,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_1305_03_22_45.jpg,25,49
1179,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_9279_03_39_49.jpg,20,40
1180,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_1261_03_22_40.jpg,4,6
1181,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_611_03_21_16.jpg,11,20
1182,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_8116_03_37_17.jpg,6,11
1183,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_2829_03_26_00.jpg,23,45
1184,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_1300_03_22_45.jpg,20,39
1185,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_6856_03_34_35.jpg,3,5
1186,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_8061_03_37_10.jpg,27,53
1187,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_2530_03_25_22.jpg,7,13
1188,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_8627_03_38_23.jpg,25,49
1189,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_2874_03_26_06.jpg,7,14
1190,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_8068_03_37_11.jpg,25,49
1191,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_9860_03_41_04.jpg,27,54
1192,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_568_03_21_10.jpg,2,2
1193,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_6236_03_33_16.jpg,26,51
1194,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_1267_03_22_40.jpg,6,11
1195,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_2052_03_24_21.jpg,28,55
1196,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_4102_03_28_42.jpg,18,34
1197,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_608_03_21_15.jpg,9,17
1198,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_679_03_21_24.jpg,30,58
1199,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_6249_03_33_17.jpg,20,39
1200,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_4082_03_28_40.jpg,28,55
1201,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_9872_03_41_06.jpg,24,47
1202,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_6809_03_34_29.jpg,26,52
1203,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_6238_03_33_16.jpg,25,49
1204,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_1254_03_22_39.jpg,2,2
1205,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_8632_03_38_24.jpg,27,54
1206,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_3635_03_27_43.jpg,19,37
1207,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_9477_03_40_14.jpg,6,11
1208,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_9861_03_41_04.jpg,27,52
1209,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_7808_03_36_38.jpg,2,2
1210,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_5351_03_31_22.jpg,9,17
1211,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_2014_03_24_16.jpg,6,11
1212,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_8595_03_38_19.jpg,10,20
1213,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_8098_03_37_15.jpg,15,28
1214,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_9537_03_40_22.jpg,28,54
1215,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_601_03_21_15.jpg,9,17
1216,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_569_03_21_10.jpg,2,2
1217,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_2012_03_24_15.jpg,6,10
1218,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_2624_03_25_34.jpg,30,59
1219,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_2521_03_25_21.jpg,4,7
1220,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_8608_03_38_21.jpg,17,33
1221,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_1068_03_22_15.jpg,2,3
1222,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_9881_03_41_07.jpg,20,40
1223,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_6230_03_33_15.jpg,28,55
1224,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_5386_03_31_27.jpg,26,51
1225,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_6863_03_34_36.jpg,8,2
1226,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_2016_03_24_16.jpg,6,11
1227,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_2517_03_25_20.jpg,4,6
1228,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_9875_03_41_06.jpg,23,46
1229,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_8115_03_37_17.jpg,6,12
1230,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_8586_03_38_18.jpg,6,12
1231,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_8127_03_37_18.jpg,2,3
1232,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_9877_03_41_06.jpg,22,43
1233,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_4317_03_29_10.jpg,3,6
1234,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_5914_03_32_35.jpg,11,21
1235,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_2033_03_24_18.jpg,19,34
1236,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_2809_03_25_57.jpg,30,58
1237,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_5915_03_32_35.jpg,11,22
1238,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_4314_03_29_09.jpg,2,4
1239,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_2866_03_26_04.jpg,11,21
1240,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_1061_03_22_14.jpg,4,7
1241,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_4084_03_28_40.jpg,26,52
1242,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_9913_03_41_11.jpg,6,14
1243,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_1018_03_22_08.jpg,20,39
1244,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_1278_03_22_42.jpg,11,20
1245,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_1320_03_22_47.jpg,30,60
1246,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_6466_03_33_45.jpg,2,2
1247,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_2532_03_25_22.jpg,7,14
1248,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_5960_03_32_40.jpg,30,59
1249,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_4381_03_29_18.jpg,31,61
1250,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_2519_03_25_20.jpg,4,7
1251,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_2594_03_25_30.jpg,20,40
1252,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_2534_03_25_22.jpg,7,14
1253,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_9272_03_39_48.jpg,25,48
1254,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_8603_03_38_20.jpg,14,27
1255,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_2008_03_24_15.jpg,2,4
1256,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_2851_03_26_03.jpg,15,29
1257,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_9474_03_40_14.jpg,5,9
1258,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_4318_03_29_10.jpg,4,7
1259,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_5913_03_32_34.jpg,11,20
1260,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_5888_03_32_31.jpg,2,3
1261,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_9298_03_39_51.jpg,11,20
1262,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_4085_03_28_40.jpg,26,51
1263,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_3656_03_27_45.jpg,9,17
1264,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_4114_03_28_44.jpg,11,21
1265,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_8044_03_37_08.jpg,30,60
1266,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_4366_03_29_16.jpg,26,54
1267,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_5911_03_32_34.jpg,9,17
1268,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_2865_03_26_04.jpg,12,22
1269,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_635_03_21_19.jpg,16,32
1270,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_2835_03_26_01.jpg,20,39
1271,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_627_03_21_18.jpg,14,26
1272,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_8076_03_37_12.jpg,23,44
1273,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_8094_03_37_14.jpg,17,33
1274,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_8622_03_38_23.jpg,23,46
1275,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_686_03_21_25.jpg,31,61
1276,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_2862_03_26_04.jpg,12,23
1277,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_4099_03_28_42.jpg,20,39
1278,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_9282_03_39_49.jpg,19,37
1279,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_9898_03_41_09.jpg,14,26
1280,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_2041_03_24_19.jpg,23,45
1281,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_2591_03_25_29.jpg,20,39
1282,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_658_03_21_22.jpg,23,44
1283,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_7842_03_36_42.jpg,18,34
1284,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_9484_03_40_15.jpg,8,14
1285,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_2004_03_24_14.jpg,2,2
1286,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_5373_03_31_25.jpg,20,39
1287,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_8097_03_37_15.jpg,15,29
1288,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_6285_03_33_22.jpg,4,8
1289,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_1290_03_22_43.jpg,16,31
1290,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_8066_03_37_11.jpg,26,52
1291,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_1023_03_22_09.jpg,19,37
1292,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_6847_03_34_34.jpg,7,14
1293,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_4128_03_28_46.jpg,5,9
1294,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_6514_03_33_52.jpg,18,34
1295,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_4344_03_29_13.jpg,17,33
1296,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_8619_03_38_22.jpg,22,42
1297,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_6860_03_34_36.jpg,2,4
1298,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_1016_03_22_08.jpg,21,42
1299,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_641_03_21_20.jpg,18,34
1300,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_9922_03_41_12.jpg,4,6
1301,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_1045_03_22_12.jpg,10,19
1302,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_2575_03_25_27.jpg,16,32
1303,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_2626_03_25_34.jpg,30,59
1304,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_8100_03_37_15.jpg,14,26
1305,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_4369_03_29_16.jpg,28,54
1306,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_4104_03_28_43.jpg,17,32
1307,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_3668_03_27_47.jpg,4,6
1308,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_3661_03_27_46.jpg,6,11
1309,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_4131_03_28_46.jpg,4,7
1310,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_659_03_21_22.jpg,24,48
1311,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_2048_03_24_20.jpg,26,51
1312,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_4096_03_28_42.jpg,21,42
