index,unit1_rgb,unit2_pos,unit1_beam_32,unit1_beam_64
6,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_5901_03_32_33.jpg,"[0.010306341048805116, 0.13118006616639658]",6,11
1469,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_1033_03_22_10.jpg,"[0.027793770978806746, 0.01073497457472823]",15,29
467,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_8575_03_38_17.jpg,"[0.5568337810159932, 0.71356468474909]",2,3
1214,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_9537_03_40_22.jpg,"[0.054786172709107996, 0.028073877367087795]",28,54
1058,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_639_03_21_19.jpg,"[0.09271792394323133, 0.038121765093522275]",17,34
768,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_4353_03_29_14.jpg,"[0.013321774863821429, 0.01616780631586593]",21,40
446,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_6476_03_33_47.jpg,"[0.04803339884343811, 0.0226753760746783]",6,11
137,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_1293_03_22_44.jpg,"[0.02429939084802914, 0.02737023697280373]",18,34
12,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_6517_03_33_52.jpg,"[0.03123916063852399, 0.009367299960862161]",19,37
1109,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_2559_03_25_25.jpg,"[0.15870808846155446, 0.11111001943512458]",12,26
333,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_4311_03_29_09.jpg,"[0.8403676559049956, 0.781956978939627]",2,3
605,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_2837_03_26_01.jpg,"[0.08518382238539876, 0.0379166808037645]",20,39
569,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_4308_03_29_09.jpg,"[0.39584757704908946, 0.517514559617854]",2,2
998,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_2819_03_25_58.jpg,"[0.06902136201362087, 0.02905240984553688]",27,52
1283,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_7842_03_36_42.jpg,"[0.0745085877775924, 0.030039696970710655]",18,34
1518,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_6528_03_33_53.jpg,"[0.039464285682892314, 0.02044900059877579]",22,42
55,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_1268_03_22_41.jpg,"[0.1895508130513662, 0.18157160244919848]",6,11
1061,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_8631_03_38_24.jpg,"[0.04273146957407534, 0.08395771199792795]",27,53
234,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_6470_03_33_46.jpg,"[0.007507789690002236, 0.49719336156929916]",2,4
85,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_7844_03_36_42.jpg,"[0.02163134400962276, 0.012033644222052633]",20,36
642,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_9288_03_39_50.jpg,"[0.017216693116246958, 0.024375249390352606]",15,29
993,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_2858_03_26_03.jpg,"[0.09609603960680338, 0.08713270505681203]",13,26
65,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_6243_03_33_17.jpg,"[0.11265505322937741, 0.04780752010773185]",23,45
1286,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_5373_03_31_25.jpg,"[0.04942587680197471, 0.027416017276091085]",20,39
842,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_9857_03_41_04.jpg,"[0.032830354730273174, 0.016290925703537653]",28,55
188,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_995_03_22_05.jpg,"[0.013743702365776813, 0.012779700688568253]",28,54
756,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_9277_03_39_49.jpg,"[0.019195767504585393, 0.006867580711678238]",22,42
1177,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_6551_03_33_56.jpg,"[0.02765090163856132, 0.008015127570781478]",28,55
152,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_6817_03_34_30.jpg,"[0.003582750502020486, 0.026040085004179002]",24,46
1211,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_2014_03_24_16.jpg,"[0.02651679567393042, 0.07368310185926331]",6,11
854,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_6840_03_34_33.jpg,"[0.07288692114403535, 0.0777916881510731]",12,22
389,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_5397_03_31_28.jpg,"[0.05156598685355947, 0.02783463466314443]",30,58
138,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_2623_03_25_33.jpg,"[0.038480256986665275, 0.019408210730845765]",30,58
732,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_1040_03_22_11.jpg,"[0.11120157158618313, 0.13196871073968644]",12,22
173,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_1062_03_22_14.jpg,"[0.05087379134618491, 0.14682175262101796]",4,6
862,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_4330_03_29_11.jpg,"[0.06739629651963136, 0.05616449942965771]",9,17
531,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_2861_03_26_04.jpg,"[0.034104868791388084, 0.04639827047939815]",12,23
1163,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_628_03_21_18.jpg,"[0.06752094093583404, 0.02293688769441697]",14,27
766,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_7841_03_36_42.jpg,"[0.05885560486442562, 0.0335485135020833]",17,34
456,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_8624_03_38_23.jpg,"[0.06645739062569682, 0.025761178780686064]",23,45
736,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_9540_03_40_23.jpg,"[0.0344580572711499, 0.01885227154887957]",29,57
1572,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_6489_03_33_48.jpg,"[0.009754553637914576, 0.033909346397763954]",10,19
1372,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_3607_03_27_39.jpg,"[0.04167811584523533, 0.007471613105782608]",28,55
595,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_2554_03_25_25.jpg,"[0.08890071067241592, 0.15270772334742905]",12,22
1080,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_7863_03_36_45.jpg,"[0.03506246841770098, 0.015298477542085149]",28,55
983,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_5889_03_32_31.jpg,"[0.6157568942807318, 0.5652138126534273]",2,3
375,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_8630_03_38_24.jpg,"[0.12959843108602442, 0.09447097227711133]",26,52
1434,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_5944_03_32_38.jpg,"[0.06739565190817005, 0.02301334749113904]",25,49
814,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_5904_03_32_33.jpg,"[0.14814607106677277, 0.16568472854143862]",7,13
710,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_9874_03_41_06.jpg,"[0.04234312046915058, 0.03030040576258374]",24,46
161,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_4356_03_29_15.jpg,"[0.046884115208945226, 0.04160255910939628]",22,43
1323,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_4363_03_29_16.jpg,"[0.06351052002974823, 0.058326782480957934]",25,48
51,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_2881_03_26_06.jpg,"[0.07579505645126272, 0.06255160677873443]",4,8
1212,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_8595_03_38_19.jpg,"[0.020215367033268927, 0.020522554923222414]",10,20
1118,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_9527_03_40_21.jpg,"[0.02689588581422897, 0.02512537734104368]",24,47
671,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_8596_03_38_19.jpg,"[0.017632115902547166, 0.022217917110890134]",11,21
33,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_6503_03_33_50.jpg,"[0.026585827701333692, 0.03448776475996641]",15,29
994,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_6481_03_33_47.jpg,"[0.08945062284996441, 0.22986355271401218]",7,13
239,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_8104_03_37_15.jpg,"[0.05551288423018418, 0.14500034645845392]",12,22
805,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_8050_03_37_09.jpg,"[0.029941674968969295, 0.011443164326917252]",30,58
355,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_9521_03_40_20.jpg,"[0.011443084060323188, 0.005626905820167534]",22,42
165,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_7871_03_36_46.jpg,"[0.043342912845658964, 0.01921643044571761]",30,59
487,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_6267_03_33_20.jpg,"[0.04539049185202322, 0.07223590905680628]",12,23
1314,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_2547_03_25_24.jpg,"[0.02013684163707166, 0.015011332775495418]",11,20
1054,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_2028_03_24_18.jpg,"[0.0572485884913531, 0.036666792506748785]",14,27
1217,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_2012_03_24_15.jpg,"[0.05136562989117258, 0.07555992225950169]",6,10
296,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_3659_03_27_46.jpg,"[0.05108580991591746, 0.18150190934448626]",7,14
1085,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_9884_03_41_07.jpg,"[0.03429262652975821, 0.016183786413380842]",20,39
475,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_3643_03_27_44.jpg,"[0.01997053188005095, 0.010141952391351827]",15,29
840,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_6224_03_33_14.jpg,"[0.018180035644669783, 0.006452289325782305]",30,59
473,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_565_03_21_10.jpg,"[0.21226000602535913, 0.3379480006479968]",2,2
1324,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_8617_03_38_22.jpg,"[0.03445987390344996, 0.02236598150724243]",20,39
1354,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_6550_03_33_56.jpg,"[0.019383583843997465, 0.004919079252012936]",28,55
820,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_566_03_21_10.jpg,"[0.34768601772693236, 0.5232386076097568]",2,2
1367,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_5378_03_31_26.jpg,"[0.11075596926328471, 0.10620768487859379]",23,45
98,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_6278_03_33_21.jpg,"[0.049198035950918824, 0.12689579437666867]",7,14
816,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_5927_03_32_36.jpg,"[0.07553422321359557, 0.032701052230165006]",17,34
1128,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_6516_03_33_52.jpg,"[0.011482522561547649, 0.016712677942256622]",19,37
577,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_8592_03_38_19.jpg,"[0.009836419293502319, 0.06600407243992291]",9,16
1154,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_6561_03_33_57.jpg,"[0.05252118383715285, 0.0200063748355517]",30,60
90,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_6545_03_33_55.jpg,"[0.07021248679205765, 0.05967127066146804]",26,52
721,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_2564_03_25_26.jpg,"[0.04408784929077795, 0.042155516359290324]",14,27
450,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_2833_03_26_00.jpg,"[0.010907294733881828, 0.0018827269195351405]",21,42
551,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_4100_03_28_42.jpg,"[0.008504769216497598, 0.003219091246643553]",19,38
309,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_9908_03_41_10.jpg,"[0.10994698187932722, 0.1009173168536985]",9,18
1141,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_9512_03_40_19.jpg,"[0.002653865386257347, 0.06081996441752212]",18,34
903,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_6521_03_33_52.jpg,"[0.08530395452137221, 0.03590271064315593]",20,39
673,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_9869_03_41_05.jpg,"[0.03709891322609693, 0.0056525007371202255]",25,49
1376,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_2561_03_25_26.jpg,"[0.06446220095082535, 0.09217434936297042]",14,26
434,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_2806_03_25_57.jpg,"[0.023858476608485793, 0.004947044422664038]",30,59
583,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_6477_03_33_47.jpg,"[0.09112204176812708, 0.023087685528502076]",6,11
1545,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_5962_03_32_41.jpg,"[0.04248200493854419, 0.013854362246446181]",30,60
1427,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_4105_03_28_43.jpg,"[0.02898759140517272, 0.01218033234206394]",17,32
1253,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_9272_03_39_48.jpg,"[0.041223137355626806, 0.0048305961522563095]",25,48
932,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_6496_03_33_49.jpg,"[0.19451648954208736, 0.14896805557480325]",12,23
449,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_8593_03_38_19.jpg,"[0.12330251094330508, 0.10169642306734725]",9,17
1147,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_6831_03_34_32.jpg,"[0.006467914200808088, 0.017260034512040744]",17,32
568,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_7813_03_36_38.jpg,"[0.16094928531048272, 0.2734448531326773]",3,5
620,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_9494_03_40_17.jpg,"[0.046046706319647725, 0.01958882788565246]",11,21
1249,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_4381_03_29_18.jpg,"[0.050805110925033245, 0.012564810429880889]",31,61
493,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_2811_03_25_57.jpg,"[0.025139143779004197, 0.003487809202223281]",29,57
386,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_5886_03_32_31.jpg,"[0.46078110618022405, 0.5306693720691408]",2,2
742,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_3653_03_27_45.jpg,"[0.025235718296118464, 0.028633792458483538]",10,20
282,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_9894_03_41_08.jpg,"[0.048464585310019744, 0.018740353521427628]",15,29
746,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_2541_03_25_23.jpg,"[0.037450988286061936, 0.07240345158637354]",9,17
1291,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_1023_03_22_09.jpg,"[0.04276422755651881, 0.006407025126122841]",19,37
484,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_9524_03_40_21.jpg,"[0.029093073280661543, 0.05141972939922193]",23,45
1168,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_6511_03_33_51.jpg,"[0.016745950946357006, 0.06872057432776309]",17,34
283,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_8578_03_38_17.jpg,"[0.006229173555951649, 0.5832825433204484]",2,3
438,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_5348_03_31_22.jpg,"[0.12554652064224633, 0.08915701640492726]",8,14
923,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_5928_03_32_36.jpg,"[0.06466970724032867, 0.04375243655867835]",18,34
781,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_6279_03_33_21.jpg,"[0.07688585624590125, 0.09493730057731926]",7,13
549,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_6827_03_34_32.jpg,"[0.014534992235068914, 0.0050111941921138605]",20,38
928,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_3637_03_27_43.jpg,"[0.04783562032689653, 0.018885531560453674]",18,34
1408,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_6490_03_33_48.jpg,"[0.04107264987992939, 0.008754532034982276]",11,20
783,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_5377_03_31_26.jpg,"[0.08744980747506687, 0.04484722615804336]",22,44
891,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_9469_03_40_13.jpg,"[0.14633629508859394, 0.16722715202071298]",4,6
1132,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_4089_03_28_41.jpg,"[0.015251741579015604, 0.007739814957734468]",24,47
1550,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_1015_03_22_08.jpg,"[0.02632341223553422, 0.0027502015432454333]",20,39
973,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_9536_03_40_22.jpg,"[0.09543519565686578, 0.055129788115567076]",26,52
674,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_1025_03_22_09.jpg,"[0.04786222519993648, 0.02284406550119637]",19,34
1508,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_9470_03_40_14.jpg,"[0.1006374445538917, 0.16695851052492997]",4,7
687,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_6494_03_33_49.jpg,"[0.13802783936258947, 0.12842135847076583]",12,22
1397,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_4328_03_29_11.jpg,"[0.0029366154136093816, 0.03520230067528336]",9,17
818,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_625_03_21_18.jpg,"[0.09102488124059345, 0.06954207749869422]",14,26
1497,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_2593_03_25_30.jpg,"[0.03239213613865899, 0.04705175324703254]",20,39
753,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_9523_03_40_20.jpg,"[0.05193851367716089, 0.05070718143861976]",22,44
122,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_8099_03_37_15.jpg,"[0.019681335738085684, 0.027544297700041534]",14,27
1251,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_2594_03_25_30.jpg,"[0.03675510091304526, 0.013285463128935601]",20,40
700,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_685_03_21_25.jpg,"[0.02291271439264446, 0.012849661402568971]",30,59
919,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_4086_03_28_40.jpg,"[0.03318442222566405, 0.005091801932808095]",25,49
922,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_9299_03_39_51.jpg,"[0.07065035377742021, 0.043748823833283254]",9,17
17,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_5920_03_32_35.jpg,"[0.032110733935271515, 0.055440234005207874]",14,27
1566,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_6525_03_33_53.jpg,"[0.020278011547100915, 0.012014529272872122]",22,42
779,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_631_03_21_18.jpg,"[0.017395953703536034, 0.03168394578426965]",15,29
930,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_9526_03_40_21.jpg,"[0.035878487926691016, 0.02756329795952697]",24,46
1413,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_597_03_21_14.jpg,"[0.17585598395456592, 0.15178236865760011]",7,14
856,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_5336_03_31_20.jpg,"[0.16000662894986403, 0.42361581245941066]",2,4
1084,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_668_03_21_23.jpg,"[0.056454309968922096, 0.03215115337213986]",26,52
1334,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_1308_03_22_46.jpg,"[0.06436732586392732, 0.028480891979988567]",25,50
294,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_6548_03_33_56.jpg,"[0.032775152548767325, 0.027367618224765997]",28,55
984,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_2544_03_25_23.jpg,"[0.02966343722184649, 0.04252198816497923]",10,19
40,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_7822_03_36_39.jpg,"[0.010587508848024797, 0.15817880410187693]",8,14
107,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_9890_03_41_08.jpg,"[0.04330874843820897, 0.02151225053199294]",17,33
727,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_8587_03_38_18.jpg,"[0.39098105352132784, 0.3968811475468591]",7,13
24,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_2877_03_26_06.jpg,"[0.0605560312983477, 0.0293773448666565]",6,10
711,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_582_03_21_12.jpg,"[0.08497760531881805, 0.08554723471198313]",4,7
70,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_6555_03_33_57.jpg,"[0.030468849942245756, 0.01157500013141529]",30,59
1573,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_1321_03_22_47.jpg,"[0.041519424223666564, 0.00771670498417521]",31,60
426,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_2609_03_25_32.jpg,"[0.046673678867344984, 0.02523677926486773]",26,52
1379,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_9281_03_39_49.jpg,"[0.019153574754389863, 0.011374828383596897]",19,37
1390,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_6290_03_33_23.jpg,"[0.14490086256631657, 0.11838203424156422]",3,6
104,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_8618_03_38_22.jpg,"[0.030384991851232106, 0.009374276917313039]",22,42
556,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_9915_03_41_11.jpg,"[0.09151244190951961, 0.12662692350149554]",6,11
1117,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_2832_03_26_00.jpg,"[0.041101305789437194, 0.005394468038132407]",22,43
1489,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_9892_03_41_08.jpg,"[0.030817994950113805, 0.009149466000000956]",16,30
888,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_1030_03_22_10.jpg,"[0.020523139705528597, 0.013012692804129615]",15,29
1167,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_5342_03_31_21.jpg,"[0.04168180771087745, 0.012285177838319073]",6,11
1027,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_1264_03_22_40.jpg,"[0.02221079111230815, 0.06641940205571722]",4,7
1481,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_2857_03_26_03.jpg,"[0.0577256009727304, 0.03774877509016285]",14,27
75,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_8056_03_37_09.jpg,"[0.02550252884006327, 0.014723002882056482]",28,55
508,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_6862_03_34_36.jpg,"[0.3013096805463821, 0.5210736866954696]",2,2
1429,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_636_03_21_19.jpg,"[0.027610935727959408, 0.016628132522031176]",17,32
219,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_5943_03_32_38.jpg,"[0.03572671122807099, 0.016128601555096687]",24,47
1396,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_9905_03_41_10.jpg,"[0.02444108816743581, 0.01553470008405799]",9,17
1131,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_5362_03_31_24.jpg,"[0.06065201980504252, 0.03326119670095093]",15,29
266,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_9514_03_40_19.jpg,"[0.03662600281765531, 0.007679010304391226]",19,37
1024,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_1271_03_22_41.jpg,"[0.08743398519374357, 0.14853095403189234]",7,13
943,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_4109_03_28_43.jpg,"[0.06257014910976522, 0.04509226069158842]",14,26
435,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_3655_03_27_45.jpg,"[0.05525861430921415, 0.0643945937189233]",9,17
111,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_6484_03_33_48.jpg,"[0.06975071058158429, 0.052873822698333135]",8,14
511,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_6531_03_33_54.jpg,"[0.09404500313896484, 0.08105636855151217]",23,45
889,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_5909_03_32_34.jpg,"[0.0520137574150096, 0.03035381293059412]",9,17
41,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_3599_03_27_38.jpg,"[0.023158018354197944, 0.0025859085550388764]",30,59
505,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_1063_03_22_14.jpg,"[0.08470264923004385, 0.06379373440638286]",4,7
277,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_9528_03_40_21.jpg,"[0.0378679933004945, 0.003278424048899874]",25,48
810,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_9262_03_39_47.jpg,"[0.010660467145237938, 0.01564289069641973]",29,58
340,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_2592_03_25_29.jpg,"[0.08309627746843264, 0.05954625889382746]",20,39
1184,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_1300_03_22_45.jpg,"[0.03006426834870411, 0.01736495646809261]",20,39
1574,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_9517_03_40_20.jpg,"[0.014297658015219025, 0.03162092379682149]",20,39
926,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_1010_03_22_07.jpg,"[0.024259835144720826, 0.012061494703008657]",23,45
186,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_4350_03_29_14.jpg,"[0.06456328774816883, 0.03385660825297489]",20,39
799,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_2836_03_26_01.jpg,"[0.03655409933919707, 0.026755595781904184]",20,39
1143,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_3623_03_27_41.jpg,"[0.02741128197807582, 0.02359073364608576]",24,46
745,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_5372_03_31_25.jpg,"[0.08572974969209543, 0.04757546462468037]",20,39
